id,lemma,normalized,pos,cefr_level,flelex_frequency,lexique_frequency,contextual_diversity,phonetic_ipa,morph_base,morph_structure,morph_decomposition,gloss_zh,decision_reason,eligibility_score,has_cfdict
10256,préalablement,préalablement,ADV,C1,0.0592,0.13,0.05818,pʁealabləmɑ̃,aller,1-1-2,_pré/al(ler).able.ment,预先,target_content_with_gloss,0.678633,1
10351,prétentieux,prétentieux,NOM,C1,0.0592,1.294,1.99326,pʁetɑ̃sjø,prétendre,0-1-1,/prétend(re)/t.ieux,大剌剌；头脑发胀,target_content_with_gloss,0.678633,1
10486,pénétrant,pénétrant,ADJ,C1,0.0592,0.364,0.31078,penetʁɑ̃,pénétrer,0-1-1,/pénétr(er).ant,凛冽；尖锐,target_content_with_gloss,0.678633,1
10621,radin,radin,ADJ,C1,0.0592,2.763,1.24005,ʁadɛ̃,radin,0-1-0,/radin,悭吝；手紧,target_content_with_gloss,0.678633,1
10643,rageur,rageur,ADJ,C1,0.0592,0.237,0.03368,ʁaʒœʁ,rage,0-1-1,/rag(e).eur,怫,target_content_with_gloss,0.678633,1
10823,rectangle,rectangle,NOM,C1,0.0592,0.399,0.16228,ʁɛktɑ̃gl,angle,1-1-0,_rect/angle,方块；矩形,target_content_with_gloss,0.678633,1
10981,renommée,renommée,NOM,C1,0.0592,1.972,1.02878,ʁənome,nom,1-1-1,_re/nom[m].ée,名望；名气,target_content_with_gloss,0.678633,1
11450,régularité,régularité,NOM,C1,0.0592,0.326,0.14238,ʁegylaʁite,règle,0-1-2,/règ[u]l(e).ar.ité,匀称；规律,target_content_with_gloss,0.678633,1
11693,sanitaire,sanitaire,NOM,C1,0.0592,0.491,0.71035,sanitɛʁ,sain,0-1-1,/sa(i)n.itaire,保健；卫浴,target_content_with_gloss,0.678633,1
12216,spiritualité,spiritualité,NOM,C1,0.0592,0.972,0.37508,spiʁitɥalite,spirituel,0-1-2,/spiritu(el).al.ité,灵性,target_content_with_gloss,0.678633,1
12262,stagner,stagner,VER,C1,0.0592,0.823,0.16075,stagne,stagner,0-1-1,/stagn(er).er,停滞,target_content_with_gloss,0.678633,1
12546,syncope,syncope,NOM,C1,0.0592,0.712,0.2725,sɛ̃kɔp,syncope,0-1-1,/§syncop(e)§.e,切分音；昏厥,target_content_with_gloss,0.678633,1
13048,transnational,transnational,ADJ,C1,0.0592,0.082,0.00919,tʁɑ̃snasjɔnal,nation,1-1-1,_trans/nation.al,跨国,target_content_with_gloss,0.678633,1
13062,trapu,trapu,ADJ,C1,0.0592,0.497,0.14238,tʁapy,trapu,0-1-0,/trapu,厚重,target_content_with_gloss,0.678633,1
13281,ultrason,ultrason,NOM,C1,0.0592,1.278,0.30925,yltʁasɔ̃,son,1-1-0,_ultra/son,超声；超声波,target_content_with_gloss,0.678633,1
13310,urbanisation,urbanisation,NOM,C1,0.0592,0.07,0.03215,yʁbanizasjɔ̃,urbain,0-1-2,/urb(ain).anis.ation,城市化；城镇化,target_content_with_gloss,0.678633,1
13312,urbaniste,urbaniste,NOM,C1,0.0592,0.085,0.0398,yʁbanist,urbain,0-1-2,/urb(ain).an.iste,城市规划师,target_content_with_gloss,0.678633,1
13728,vénérer,vénérer,VER,C1,0.0592,5.924,0.84813,veneʁe,vénérer,0-1-1,/vénér(er).er,尊崇；崇奉,target_content_with_gloss,0.678633,1
13823,éclabousser,éclabousser,VER,C1,0.0592,1.902,0.25413,eklabuse,éclabousser,0-1-1,/éclabouss(er).er,横飞；飞溅,target_content_with_gloss,0.678633,1
13865,écrasant,écrasant,ADJ,C1,0.0592,1.551,0.47152,ekʁazɑ̃,écraser,0-1-1,/écras(er).ant,繁重,target_content_with_gloss,0.678633,1
14032,épargne,épargne,NOM,C1,0.0592,2.222,3.06644,epaʁɲ,épargner,0-1-1,/épargn(er).e,储蓄；老本,target_content_with_gloss,0.678633,1
8500,mélodieux,mélodieux,ADJ,C1,0.0568,0.557,0.16381,melodjø,mélodie,1-0-1,_mél(o).odieux,悠扬；悦耳,target_content_with_gloss,0.678529,1
14076,épouvante,épouvante,NOM,C1,0.0568,0.585,0.26332,epuvɑ̃t,épouvante,0-1-1,/épouvant(e).e,惊骇,target_content_with_gloss,0.678529,1
232,affamé,affamé,ADJ,C1,0.0558,5.772,2.94244,afame,faim,1-1-1,_a(d)/f/fa(i)m.é,惄,target_content_with_gloss,0.678486,1
1100,auxiliaire,auxiliaire,NOM,C1,0.0558,1.085,0.82211,oksiljɛʁ,auxiliaire,0-1-0,/auxiliaire,辅助,target_content_with_gloss,0.678486,1
1496,bohème,bohème,NOM,C1,0.0558,0.589,0.27863,boɛm,Bohême,0-1-0,/Bohême,波希米亚主义,target_content_with_gloss,0.678486,1
2271,chef-d'oeuvre,chef-d'oeuvre,NOM,C1,0.0558,3.69,1.28904,ʃɛdœvʁ,chef,0-2-0,/chef/oeuvre,名作；名着,target_content_with_gloss,0.678486,1
3112,convalescence,convalescence,NOM,C1,0.0558,1.804,0.76852,kɔ̃valesɑ̃s,convalescence,0-1-1,/convalesc(ence).ence,康复；疗养,target_content_with_gloss,0.678486,1
3191,corsage,corsage,NOM,C1,0.0558,0.911,0.32303,kɔʁsaʒ,corps,0-1-1,/cor(p)s.age,胸花,target_content_with_gloss,0.678486,1
3658,deuil,deuil,NOM,C1,0.0558,12.734,4.56216,dœj,deuil,0-1-0,/deuil,丧；孝,target_content_with_gloss,0.678486,1
4046,décamper,décamper,VER,C1,0.0558,2.446,0.38273,dekɑ̃pe,camp,1-1-1,_dé/camp.er,溜之大吉（口语）,target_content_with_gloss,0.678486,1
4719,ensorceler,ensorceler,VER,C1,0.0558,2.582,0.56338,ɑ̃sɔʁsəle,sorcier,1-1-2,_en/sorc(ier).el.er,媚惑,target_content_with_gloss,0.678486,1
6115,harpon,harpon,NOM,C1,0.0558,1.494,0.34599,aʁpɔ̃,harpon,0-1-0,/harp(on),銛；鏦,target_content_with_gloss,0.678486,1
7241,jupon,jupon,NOM,C1,0.0558,2.604,0.7624,ʒypɔ̃,jupe,0-1-1,/jup(e).on,裳,target_content_with_gloss,0.678486,1
7355,las,las,ADJ,C1,0.0558,4.392,1.4207,la,las,0-1-0,/las,倦怠；疲倦,target_content_with_gloss,0.678486,1
8232,mondialement,mondialement,ADV,C1,0.0558,0.921,0.41947,mɔ̃djaləmɑ̃,monde,0-1-2,/mond(e).iale.ment,世界上；举世,target_content_with_gloss,0.678486,1
8493,mélancolique,mélancolique,ADJ,C1,0.0558,2.161,0.64605,melɑ̃kolik,mélancolie,0-1-1,/mélancoli(e).ique,伤感；落落寡欢,target_content_with_gloss,0.678486,1
8593,natter,natter,VER,C1,0.0558,0.089,0.12707,nate,natte,0-1-1,/natt(e).er,编织,target_content_with_gloss,0.678486,1
8921,ombrager,ombrager,VER,C1,0.0558,0.146,0.11635,ɔ̃bʁaʒe,ombre,0-1-1,/ombr(e).er,遮住,target_content_with_gloss,0.678486,1
9776,pointilleux,pointilleux,ADJ,C1,0.0558,1.155,0.38885,pwɛ̃tijø,point,0-1-2,/point.ill.eux,迂,target_content_with_gloss,0.678486,1
11474,rémission,rémission,NOM,C1,0.0558,1.494,0.56644,ʁemisjɔ̃,mettre,1-1-3,_re/m(ettre).iss.ion,宽恕；缓和,target_content_with_gloss,0.678486,1
12536,symphonie,symphonie,NOM,C1,0.0558,2.111,0.63227,sɛ̃foni,symphonie,1-0-2,_sym.phon(e).ie,交响乐；交响曲,target_content_with_gloss,0.678486,1
13110,tricher,tricher,VER,C1,0.0558,16.472,2.00398,tʁiʃe,tricher,0-1-1,/trich(er).er,坑蒙；坑蒙拐骗,target_content_with_gloss,0.678486,1
13172,trousse,trousse,NOM,C1,0.0558,7.196,1.81415,tʁus,trousser,0-1-1,/trouss(er).e,工具包,target_content_with_gloss,0.678486,1
13231,tzigane,tzigane,ADJ,C1,0.0558,0.313,0.1087,tsigan,tzigan e,0-1-0,/tzigane,茨冈,target_content_with_gloss,0.678486,1
2546,cocher,cocher,VER,C1,0.0553,2.358,2.62094,koʃe,cocher,0-1-1,/coch(er).er,打钩；车夫,target_content_with_gloss,0.678464,1
5268,finaliste,finaliste,NOM,C1,0.0553,1.127,0.34752,finalist,fin,0-1-1,/final.iste,入围,target_content_with_gloss,0.678464,1
9538,phonétique,phonétique,ADJ,B2,3.1222,0.146,0.09951,fonetik,,1-0-1,_phon.étique,自然发音；自然拼读,target_content_with_gloss,0.678443,1
471,ambivalent,ambivalent,ADJ,C1,0.0544,0.225,0.0444,ɑ̃bivalɑ̃,valoir,1-1-1,_amb(i)/val(oir).ent,多义,target_content_with_gloss,0.678425,1
493,amont,amont,NOM,C1,0.0544,1.177,0.46999,amɔ̃,mont,0-2-0,/à/mont,上游,target_content_with_gloss,0.678425,1
717,appât,appât,NOM,C1,0.0544,9.437,3.00214,apa,pâte,0-1-0,/appât,诱饵；饵子,target_content_with_gloss,0.678425,1
783,armement,armement,NOM,C1,0.0544,4.763,1.39927,aʁməmɑ̃,arme,0-1-0,/arme,军备；武装,target_content_with_gloss,0.678425,1
903,assortiment,assortiment,NOM,C1,0.0544,0.953,0.40263,asɔʁtimɑ̃,sort(e),1-1-1,_a(d)/s/sorti(r).ment,相配,target_content_with_gloss,0.678425,1
1041,aurore,aurore,NOM,C1,0.0544,2.427,0.69198,oʁɔʁ,aurore,0-1-0,/aurore,平旦；晨曦,target_content_with_gloss,0.678425,1
1234,baluchon,baluchon,NOM,C1,0.0544,0.263,0.09645,balyʃɔ̃,balle,0-1-1,/ball(e).uchon,包袱,target_content_with_gloss,0.678425,1
1396,bienfaiteur,bienfaiteur,NOM,C1,0.0544,2.389,0.61543,bjɛ̃fɛtœʁ,bien,0-2-1,/bien/fait.eur,恩人；施主,target_content_with_gloss,0.678425,1
1571,bouddhiste,bouddhiste,ADJ,C1,0.0544,1.696,0.59706,budist,Bouddha,0-1-1,/bouddh(a).iste,佛家,target_content_with_gloss,0.678425,1
1916,cancérogène,cancérogène,NOM,C1,0.0544,0.013,0.00919,kɑ̃seʁɔʒɛn,cancer,0-1-1,/cancer[o].gène,致癌；致癌物,target_content_with_gloss,0.678425,1
1974,carabine,carabine,NOM,C1,0.0544,1.911,0.52511,kaʁabin,carabin,0-1-1,/carabin.e,马枪；骑枪,target_content_with_gloss,0.678425,1
2034,cartonner,cartonner,VER,C1,0.0544,2.472,0.33374,kaʁtone,carte,0-1-1,/cart(e).er,裱,target_content_with_gloss,0.678425,1
2393,ci-dessous,ci-dessous,ADV,C1,0.0544,0.335,0.13931,sidəsu,ci,0-2-0,/ci/dessous,底下,target_content_with_gloss,0.678425,1
2659,commanderie,commanderie,NOM,C1,0.0544,0.025,0.00919,komɑ̃dəʁi,mander,1-1-1,_com/mand(er).erie,郡,target_content_with_gloss,0.678425,1
2707,commémoration,commémoration,NOM,C1,0.0544,0.956,0.31843,komemoʁasjɔ̃,mémoire,1-1-1,_com/mémo(i)r(e).ation,纪念活动,target_content_with_gloss,0.678425,1
3133,convoyer,convoyer,VER,C1,0.0544,0.459,0.0643,kɔ̃vwaje,voyage,1-1-1,_con/voy(er).er,护航；护送,target_content_with_gloss,0.678425,1
3338,crevé,crevé,ADJ,C1,0.0544,2.601,3.58236,kʁəve,crever,0-1-1,/crèv(er).é,累,target_content_with_gloss,0.678425,1
3524,céramique,céramique,ADJ,C1,0.0544,0.108,0.42713,seʁamik,céramique,0-1-1,/céram(ique).ique,陶瓷,target_content_with_gloss,0.678425,1
3691,dicter,dicter,VER,C1,0.0544,5.892,0.77465,dikte,dict(er),0-1-1,/dict(er).er,使然；口述,target_content_with_gloss,0.678425,1
4427,déséquilibrer,déséquilibrer,VER,C1,0.0544,0.848,0.52205,dezekilibʁe,équilibre,1-1-1,_dés/équilibr(e).er,失衡,target_content_with_gloss,0.678425,1
4567,empiler,empiler,VER,C1,0.0544,2.756,0.30772,ɑ̃pile,pile,1-1-1,_em/pil(e).er,丛集；堆满,target_content_with_gloss,0.678425,1
4639,endiguer,endiguer,VER,C1,0.0544,0.5,0.16381,ɑ̃dige,digue,1-1-1,_en/digu(e).er,忍住,target_content_with_gloss,0.678425,1
4910,excessivement,excessivement,ADV,C1,0.0544,1.203,0.54348,ɛksesivəmɑ̃,excès,0-1-2,/excès[s].ive.ment,太过；极为,target_content_with_gloss,0.678425,1
4995,expressément,expressément,ADV,C1,0.0544,0.611,0.28016,ɛkspʁɛsemɑ̃,presse,1-1-1,_ex/pressé.ment,存心,target_content_with_gloss,0.678425,1
5273,financier,financier,NOM,C1,0.0544,1.642,2.8169,finɑ̃sje,finance,0-1-1,/financ(e).ier,财政,target_content_with_gloss,0.678425,1
5810,gobelet,gobelet,NOM,C1,0.0544,2.823,0.68279,gɔbəlɛ,gober,0-1-1,/gob(er).elet,墫；壿,target_content_with_gloss,0.678425,1
6389,illumination,illumination,NOM,C1,0.0544,1.468,0.46999,ilyminasjɔ̃,lumière,1-1-1,_i(n)/l/lumi(ère)[n].ation,光照；光线,target_content_with_gloss,0.678425,1
6806,inlassable,inlassable,ADJ,C1,0.0544,0.149,0.05205,ɛ̃lasabl,las,1-2-0,_in/las[s]/able,不懈,target_content_with_gloss,0.678425,1
7091,irritant,irritant,ADJ,C1,0.0544,1.193,0.41029,iʁitɑ̃,irriter,0-1-1,/irrit(er).ant,刺激性；可恼,target_content_with_gloss,0.678425,1
7163,jeté,jeté,ADJ,C1,0.0544,1.766,14.7229,ʒəte,jeter,0-1-1,/jet(er).é,抛下；花边,target_content_with_gloss,0.678425,1
7208,jouxter,jouxter,VER,C1,0.0544,0.152,0.04899,ʒukste,jouxte,0-1-0,/jouxte,挨,target_content_with_gloss,0.678425,1
7591,lunette,lunette,NOM,C1,0.0544,30.832,8.84568,lynɛt,lune,0-1-1,/lun(e).ette,瞄准具；瞄准装置,target_content_with_gloss,0.678425,1
7717,maisonnette,maisonnette,NOM,C1,0.0544,0.256,0.09339,mɛzonɛt,maison,0-1-1,/maison[n].ette,寮,target_content_with_gloss,0.678425,1
7722,majeur,majeur,NOM,C1,0.0544,1.247,2.42958,maʒœʁ,§maj§,0-1-1,/§maj§.eur,中指；成人,target_content_with_gloss,0.678425,1
7991,mendier,mendier,VER,C1,0.0544,3.114,0.76087,mɑ̃dje,mendier,0-1-1,/mendi(er).er,乞求；乞讨,target_content_with_gloss,0.678425,1
8212,mollet,mollet,ADJ,C1,0.0544,0.155,0.39345,molɛ,mou,0-1-1,/mo(u/l)[l].et,胻；腓,target_content_with_gloss,0.678425,1
8219,momie,momie,NOM,C1,0.0544,0.896,0.56797,momi,momie,0-1-0,/momi(e),木乃伊,target_content_with_gloss,0.678425,1
8420,mutuellement,mutuellement,ADV,C1,0.0544,3.902,1.80802,mytɥɛləmɑ̃,mutuel,0-1-2,/mutu(el).elle.ment,互相；彼此,target_content_with_gloss,0.678425,1
8645,neuvième,neuvième,NOM,C1,0.0544,0.905,0.88641,nœvjɛm,neuf,0-1-1,/neu(f)/v.iène,第九,target_content_with_gloss,0.678425,1
8654,nicotine,nicotine,NOM,C1,0.0544,1.392,0.47612,nikotin,Nicot,0-1-1,/Nicot.ine,烟碱,target_content_with_gloss,0.678425,1
8737,nourrisson,nourrisson,NOM,C1,0.0544,1.063,0.31843,nuʁisɔ̃,nourrir,0-1-2,/nourr(ir).iss.on,婴儿；孩提,target_content_with_gloss,0.678425,1
9028,orphelinat,orphelinat,NOM,C1,0.0544,6.028,1.53858,ɔʁfəlina,orphelin,0-1-1,/orphelin.at,保育院；孤儿院,target_content_with_gloss,0.678425,1
9061,outrager,outrager,VER,C1,0.0544,0.82,1.19412,utʁaʒe,outre,0-1-2,/outr(e).ag(e).er,玷辱,target_content_with_gloss,0.678425,1
9595,piment,piment,NOM,C1,0.0544,3.734,0.9752,pimɑ̃,piment,0-1-0,/piment,海椒；辣椒,target_content_with_gloss,0.678425,1
9714,plie,plie,NOM,C1,0.0544,0.149,1.08236,pli,ployer,0-1-0,/§plie§,鲽鱼,target_content_with_gloss,0.678425,1
10433,pur-sang,pur-sang,NOM,C1,0.0544,0.896,0.33068,pyʁsɑ̃,pur,0-2-0,/pur/sang,骥,target_content_with_gloss,0.678425,1
10595,rabat-joie,rabat-joie,ADJ,C1,0.0544,0.972,1.26148,ʁabaʒwa,bas,1-2-0,_r(e)/abat(tre)/joie,杀风景,target_content_with_gloss,0.678425,1
10650,raideur,raideur,NOM,C1,0.0544,0.323,0.12094,ʁɛdœʁ,raide,0-1-1,/raid(e).eur,弹性系数,target_content_with_gloss,0.678425,1
10745,ravageur,ravageur,ADJ,C1,0.0544,0.269,0.10716,ʁavaʒœʁ,ravir,0-1-1,/ravag(e).eur,厉害,target_content_with_gloss,0.678425,1
10769,rebord,rebord,NOM,C1,0.0544,1.877,0.6583,ʁəbɔʁ,bord,1-1-0,_re/bord,边框,target_content_with_gloss,0.678425,1
11265,roter,roter,VER,C1,0.0544,1.392,0.18524,ʁote,roter,0-1-1,/rot(er).er,嗳气,target_content_with_gloss,0.678425,1
11368,récalcitrant,récalcitrant,ADJ,C1,0.0544,0.389,0.11635,ʁekalsitʁɑ̃,récalcitrant,0-1-1,/récalcitr(ant).ant,婼；遻,target_content_with_gloss,0.678425,1
12340,subjectif,subjectif,ADJ,C1,0.0544,1.044,0.25873,sybʒɛktif,{ject},1-1-1,_sub/{ject}.if,主观,target_content_with_gloss,0.678425,1
12508,sus,sus,ADV,C1,0.0544,0.706,0.54654,sys,sur,0-1-0,/sus,母猪,target_content_with_gloss,0.678425,1
12513,suspecter,suspecter,VER,C1,0.0544,11.892,2.76332,syspɛkte,{pect},1-1-1,_su(r)/s/{pect}.er,猜疑；疑惑,target_content_with_gloss,0.678425,1
12642,taciturne,taciturne,ADJ,C1,0.0544,0.453,0.16687,tasityʁn,taciturne,0-1-0,/§taciturne§,无声无息；沉默,target_content_with_gloss,0.678425,1
12705,taverne,taverne,NOM,C1,0.0544,3.959,1.02878,tavɛʁn,taverne,0-1-1,/tavern(e).e,酒家；酒铺,target_content_with_gloss,0.678425,1
13194,tubercule,tubercule,NOM,C1,0.0544,0.149,0.03674,tybɛʁkyl,tubercule,0-1-1,/tubercul(e).e,苓,target_content_with_gloss,0.678425,1
13439,ventilateur,ventilateur,NOM,C1,0.0544,2.873,0.8466,vɑ̃tilatœʁ,vent,0-1-2,/vent.il.ateur,电风扇；风扇,target_content_with_gloss,0.678425,1
13491,vertébré,vertébré,NOM,C1,0.0544,0.133,0.04133,vɛʁtebʁe,vertèbre,0-1-1,/vertèbr(e).é,脊椎动物,target_content_with_gloss,0.678425,1
13537,vierge,vierge,ADJ,C1,0.0544,14.342,6.09614,vjɛʁʒ,vierge,0-1-0,/vierge,圣女；处女,target_content_with_gloss,0.678425,1
13741,vêtu,vêtu,ADJ,C1,0.0544,1.079,0.85885,vety,veste,0-1-1,/vêt(ir).u,身着,target_content_with_gloss,0.678425,1
13754,yack,yack,NOM,C1,0.0544,0.209,0.05664,jak,§yack§,0-1-0,/§yack§,牦牛,target_content_with_gloss,0.678425,1
2250,chaud,chaud,NOM,C1,0.0515,11.759,25.69351,ʃo,chaleur,0-1-0,/chaud,火辣；热乎,target_content_with_gloss,0.678299,1
7154,jaunir,jaunir,VER,C1,0.0515,0.313,0.23117,ʒoniʁ,jaune,0-1-1,/jaun(e).ir,发黄,target_content_with_gloss,0.678299,1
8339,mourant,mourant,NOM,C1,0.0515,2.297,3.62676,muʁɑ̃,mourir,0-1-1,/mour(ir).ant,不行了；临死,target_content_with_gloss,0.678299,1
8718,notable,notable,NOM,C1,0.0515,0.627,0.29547,notabl,noter,0-1-1,/not(er).able,数得上；数得着,target_content_with_gloss,0.678299,1
11003,renvoi,renvoi,NOM,C1,0.0515,3.405,1.15891,ʁɑ̃vwa,envoi,0-1-0,/envoi,回馈；附注,target_content_with_gloss,0.678299,1
12751,tendu,tendu,ADJ,C1,0.0515,8.652,4.87293,tɑ̃dy,tendre,0-1-1,/tend(re).u,吃紧；紧张,target_content_with_gloss,0.678299,1
13142,troisièmement,troisièmement,ADV,C1,0.0515,1.256,0.55726,tʁwazjɛməmɑ̃,trois,0-1-2,/trois.ième.ment,其三；第三,target_content_with_gloss,0.678299,1
13169,trouer,trouer,VER,C1,0.0515,3.073,0.40263,tʁue,trou,0-1-1,/trou.er,穿透,target_content_with_gloss,0.678299,1
645,anxiété,anxiété,NOM,C1,0.0514,4.38,1.66871,ɑ̃ksjete,anxieux,0-1-1,/anxi(eux).été,心病；担懮,target_content_with_gloss,0.678295,1
810,arrière-plan,arrière-plan,NOM,C1,0.0514,1.468,0.58788,aʁjɛʁplɑ̃,arrière,0-2-0,/arrière/plan,背景,target_content_with_gloss,0.678295,1
1069,autographe,autographe,NOM,C1,0.0514,7.396,2.14483,otogʁaf,autographe,1-0-1,_aut(o).graphe,亲笔；签名,target_content_with_gloss,0.678295,1
1787,bâtisseur,bâtisseur,NOM,C1,0.0514,0.582,0.13319,batisœʁ,bâtir,0-1-2,/bât(ir).iss(e).eur,创造者,target_content_with_gloss,0.678295,1
2253,chaudron,chaudron,NOM,C1,0.0514,1.44,0.38426,ʃodʁɔ̃,chaleur,0-1-1,/chaud.ron,釜；錡,target_content_with_gloss,0.678295,1
2556,cocorico,cocorico,NOM,C1,0.0514,0.551,0.15769,kokoʁiko,cocorico,0-1-0,/cocorico,噢噢噢,target_content_with_gloss,0.678295,1
2640,combattant,combattant,ADJ,C1,0.0514,1.392,2.17238,kɔ̃batɑ̃,combat,0-1-1,/combat[t].ant,战士,target_content_with_gloss,0.678295,1
2695,communicatif,communicatif,ADJ,C1,0.0514,0.332,0.09798,komynikatif,unique,1-1-1,_com[m]/uni(que)/c.atif,感染力,target_content_with_gloss,0.678295,1
2823,concision,concision,NOM,C1,0.0514,0.085,0.04133,kɔ̃sizjɔ̃,{cis},1-1-1,_con/{cis}.ion,简明,target_content_with_gloss,0.678295,1
2853,conditionnel,conditionnel,NOM,C1,0.0514,0.244,0.1485,kɔ̃disjonɛl,condition,0-1-1,/condition[n].el,有条件,target_content_with_gloss,0.678295,1
3107,contrôlable,contrôlable,ADJ,C1,0.0514,0.241,0.09186,kɔ̃tʁolabl,contrôle,0-1-1,/contrôl(e).able,可控,target_content_with_gloss,0.678295,1
3712,différend,différend,NOM,C1,0.0514,3.269,0.86803,difeʁɑ̃,{fér},1-1-1,_di(s)/f/{fér}.end,不和；争端,target_content_with_gloss,0.678295,1
4247,démesuré,démesuré,ADJ,C1,0.0514,0.854,0.27863,deməzyʁe,mesure,1-1-1,_dé/mesur(e).é,过激,target_content_with_gloss,0.678295,1
4804,escalator,escalator,NOM,C1,0.0514,0.82,0.24648,ɛskalatɔʁ,escalier,0-1-1,/escal(ier).ator,电梯,target_content_with_gloss,0.678295,1
4820,espacer,espacer,VER,C1,0.0514,0.902,14.46418,ɛspase,espace,0-1-1,/espac(e).er,拉开,target_content_with_gloss,0.678295,1
5101,fanatique,fanatique,ADJ,C1,0.0514,0.93,0.87722,fanatik,fanatique,0-1-1,/fan(atique).atique,狂热,target_content_with_gloss,0.678295,1
5261,filtrer,filtrer,VER,C1,0.0514,3.161,1.49571,filtʁe,filtrer,0-1-1,/filtr(er).er,过滤,target_content_with_gloss,0.678295,1
5376,fondant,fondant,NOM,C1,0.0514,0.361,0.34446,fɔ̃dɑ̃,fond,0-1-1,/fond.ant,翻糖,target_content_with_gloss,0.678295,1
5509,frayeur,frayeur,NOM,C1,0.0514,1.56,0.51898,fʁɛjœʁ,frayeur,0-1-0,/frayeur,惊惧,target_content_with_gloss,0.678295,1
5527,fringant,fringant,ADJ,C1,0.0514,0.927,0.28934,fʁɛ̃gɑ̃,fringant,0-1-0,/fringant,帅气,target_content_with_gloss,0.678295,1
5938,gronder,gronder,VER,C1,0.0514,5.016,0.64758,gʁɔ̃de,gronder,0-1-1,/grond(er).er,呵斥；咆哮,target_content_with_gloss,0.678295,1
6052,habillement,habillement,NOM,C1,0.0514,0.358,0.14391,abijəmɑ̃,bille,0-1-1,/habill(er).ement,服装；穿衣,target_content_with_gloss,0.678295,1
6476,impoli,impoli,ADJ,C1,0.0514,6.528,2.23668,ɛ̃poli,polir,1-1-1,_i(n)/m/pol(ir).i,不客气；没家教,target_content_with_gloss,0.678295,1
6574,incident,incident,ADJ,C1,0.0514,1.234,8.01439,ɛ̃sidɑ̃,{cident},1-1-1,_in/{cid(ent}.ent,事变；事端,target_content_with_gloss,0.678295,1
6654,indiscipliné,indiscipliné,ADJ,C1,0.0514,0.854,0.16381,ɛ̃disipline,discipline,1-1-1,_in/disciplin(e).é,散漫；纵放,target_content_with_gloss,0.678295,1
7099,irrégulier,irrégulier,ADJ,C1,0.0514,2.854,0.56032,iʁegylje,règle,1-1-1,_ir/régul(ier).ier,不定期；不规范,target_content_with_gloss,0.678295,1
8086,milice,milice,NOM,C1,0.0514,3.854,0.87263,milis,milice,0-1-1,/milic(e).e,民兵,target_content_with_gloss,0.678295,1
8259,mont-de-piété,mont-de-piété,NOM,C1,0.0514,0.5,0.18218,mɔ̃dəpjete,mont,0-2-0,/mont/piété,当铺,target_content_with_gloss,0.678295,1
8366,mugir,mugir,VER,C1,0.0514,0.396,0.02756,myʒiʁ,mugir,0-1-1,/mug(ir).ir,咆哮,target_content_with_gloss,0.678295,1
8467,médiateur,médiateur,NOM,C1,0.0514,1.547,0.39804,medjatœʁ,{médi},0-1-1,/{médi}.ateur,和事佬,target_content_with_gloss,0.678295,1
8484,méditer,méditer,VER,C1,0.0514,4.31,0.8711,medite,méditer,0-1-1,/médit(er).er,思忖；沉思,target_content_with_gloss,0.678295,1
8590,nationalisme,nationalisme,NOM,C1,0.0514,0.301,0.09186,nasjonalizm,nation,0-1-1,/national.isme,民族主义,target_content_with_gloss,0.678295,1
8842,obstinément,obstinément,ADV,C1,0.0514,0.241,0.11329,ɔpstinemɑ̃,obstiner,0-1-2,/obstin(er).é.ment,硬是,target_content_with_gloss,0.678295,1
9648,piété,piété,NOM,C1,0.0514,0.81,0.35211,pjete,pitié,0-1-0,/pi[é]té,孝敬；敬虔,target_content_with_gloss,0.678295,1
10374,psalmodier,psalmodier,VER,C1,0.0514,0.313,0.04287,psalmodje,psaume,0-1-2,/psa(u/l)m(e).odi(e).er,吟唱,target_content_with_gloss,0.678295,1
10980,renommé,renommé,ADJ,C1,0.0514,1.095,1.02878,ʁənome,nom,1-1-1,_re/nom[m].é,大名鼎鼎；有名,target_content_with_gloss,0.678295,1
11176,rigole,rigole,NOM,C1,0.0514,1.459,6.25383,ʁigɔl,rigole,0-1-0,/rigole,沟,target_content_with_gloss,0.678295,1
11692,sanguinaire,sanguinaire,ADJ,C1,0.0514,2.0,0.55879,sɑ̃ginɛʁ,sang,0-1-2,/sang[u].in.aire,血腥,target_content_with_gloss,0.678295,1
12109,sosie,sosie,NOM,C1,0.0514,2.627,0.78843,sozi,Sosie,0-1-0,/Sosie,撞脸；面貌极相似的人,target_content_with_gloss,0.678295,1
